ArticleId,SiteId,ZoneId,Date,Quantity,Price,CostPrice,ZoneName,SiteName,ArticleName
170936,5,1,2018-07-06,5,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
170295,7,2,2018-07-06,3,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
200838,5,1,2018-07-06,3,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
165811,8,2,2018-07-06,16,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
170936,4,1,2018-07-06,5,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
172551,5,1,2018-07-06,12,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,8,2,2018-07-06,13,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,5,1,2018-07-06,7,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
172551,8,2,2018-07-06,12,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,6,1,2018-07-06,2,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
174022,5,1,2018-07-06,14,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
200838,6,1,2018-07-06,2,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,6,1,2018-07-06,6,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
172551,7,2,2018-07-06,8,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170069,4,1,2018-07-06,4,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
199219,4,1,2018-07-06,11,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,4,1,2018-07-06,11,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
170936,6,1,2018-07-06,4,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
199219,7,2,2018-07-06,4,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
170295,5,1,2018-07-06,7,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
200838,4,1,2018-07-06,5,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,6,1,2018-07-06,1,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
167108,7,2,2018-07-06,3,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
167108,4,1,2018-07-06,2,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
167108,5,1,2018-07-07,2,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
167108,4,1,2018-07-07,1,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
200838,6,1,2018-07-07,6,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,4,1,2018-07-07,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
174022,5,1,2018-07-07,8,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
170069,5,1,2018-07-07,2,59.9,42.34,Hypermarket,Belgická,JACOBS PORCE CAF.LATTÉ 250G
176139,5,1,2018-07-07,1,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
165811,8,2,2018-07-07,8,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
200838,4,1,2018-07-07,8,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,8,2,2018-07-07,14,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
199219,8,2,2018-07-07,10,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
170069,4,1,2018-07-07,1,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
170295,8,2,2018-07-07,1,24.5,15.78,Supermarket,Plzeňská,BERLINKI 250G
170936,7,2,2018-07-07,5,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
170069,7,2,2018-07-07,1,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
165811,4,1,2018-07-07,7,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
172551,7,2,2018-07-07,37,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,6,1,2018-07-07,13,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
199219,4,1,2018-07-07,6,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,8,2,2018-07-07,4,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
200838,7,2,2018-07-07,2,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
170295,4,1,2018-07-07,4,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
170936,8,2,2018-07-07,7,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
199219,5,1,2018-07-07,16,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
170936,6,1,2018-07-07,6,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
176139,6,1,2018-07-07,2,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
199219,7,2,2018-07-07,9,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
172671,4,1,2018-07-07,2,19.9,10.97,Hypermarket,Londýnská,GNOCCHI 40% 500G SPINACI
165811,5,1,2018-07-07,2,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
174022,4,1,2018-07-07,14,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
172551,6,1,2018-07-07,10,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,7,2,2018-07-07,12,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
176139,7,2,2018-07-07,7,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
167108,6,1,2018-07-07,6,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
199219,6,1,2018-07-07,15,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
172551,4,1,2018-07-07,4,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,4,1,2018-07-07,1,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
167108,7,2,2018-07-07,2,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
165811,6,1,2018-07-07,4,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
171979,8,2,2018-07-07,4,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
172551,8,2,2018-07-07,5,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,5,1,2018-07-07,2,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,4,1,2018-07-07,13,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
172551,5,1,2018-07-07,25,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,5,1,2018-07-07,1,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
200838,8,2,2018-07-07,1,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
165811,6,1,2018-07-08,7,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
170936,6,1,2018-07-08,4,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
176139,7,2,2018-07-08,3,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
170936,4,1,2018-07-08,6,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
200838,5,1,2018-07-08,2,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
167108,7,2,2018-07-08,2,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
170295,4,1,2018-07-08,10,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
165811,4,1,2018-07-08,6,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
174022,4,1,2018-07-08,5,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
176139,4,1,2018-07-08,1,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
170069,6,1,2018-07-08,1,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
172551,4,1,2018-07-08,4,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172671,6,1,2018-07-08,1,19.9,10.97,Hypermarket,Vídeňská,GNOCCHI 40% 500G SPINACI
174022,5,1,2018-07-08,12,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
170936,8,2,2018-07-08,11,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
200838,8,2,2018-07-08,9,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
171979,7,2,2018-07-08,1,42.6,28.11,Supermarket,Pražská,POMAZÁNKA 120G VAJÍČKOVÁ
199219,6,1,2018-07-08,12,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
199219,8,2,2018-07-08,8,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
200838,6,1,2018-07-08,1,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,4,1,2018-07-08,25,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
170936,5,1,2018-07-08,8,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
167108,6,1,2018-07-08,1,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
172551,7,2,2018-07-08,39,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,4,1,2018-07-08,4,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
200838,4,1,2018-07-08,6,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,7,2,2018-07-08,1,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,5,1,2018-07-08,15,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
170936,7,2,2018-07-08,3,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
172551,6,1,2018-07-08,1,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
171979,6,1,2018-07-08,1,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
170069,8,2,2018-07-08,1,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
172551,5,1,2018-07-08,11,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170295,6,1,2018-07-08,11,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
167108,5,1,2018-07-08,4,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
174022,7,2,2018-07-08,9,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
176139,8,2,2018-07-08,14,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
174022,8,2,2018-07-08,7,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
176139,5,1,2018-07-08,1,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
170936,7,2,2018-07-09,11,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
170936,4,1,2018-07-09,1,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
174022,5,1,2018-07-09,5,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
174022,7,2,2018-07-09,17,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
199219,8,2,2018-07-09,6,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
167108,8,2,2018-07-09,1,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
172551,7,2,2018-07-09,13,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,6,1,2018-07-09,2,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,8,2,2018-07-09,3,21.9,15.46,Supermarket,Plzeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
170295,7,2,2018-07-09,3,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
174022,6,1,2018-07-09,2,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
165811,6,1,2018-07-09,13,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
200838,4,1,2018-07-09,10,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,6,1,2018-07-09,1,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
172551,6,1,2018-07-09,18,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,5,1,2018-07-09,1,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
170936,6,1,2018-07-09,7,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
200838,8,2,2018-07-09,2,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170069,5,1,2018-07-09,2,59.9,42.34,Hypermarket,Belgická,JACOBS PORCE CAF.LATTÉ 250G
167108,6,1,2018-07-09,1,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
199219,5,1,2018-07-09,17,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
171979,5,1,2018-07-09,2,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
199219,7,2,2018-07-09,14,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
170295,6,1,2018-07-09,2,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
172551,8,2,2018-07-09,12,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2018-07-09,14,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
176139,8,2,2018-07-09,9,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
200838,7,2,2018-07-09,7,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,4,1,2018-07-09,1,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
199219,4,1,2018-07-09,8,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,4,1,2018-07-09,20,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
199219,6,1,2018-07-09,16,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170295,4,1,2018-07-09,3,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
171979,8,2,2018-07-09,1,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
174022,8,2,2018-07-09,1,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
165811,4,1,2018-07-09,4,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
171979,6,1,2018-07-09,1,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
200838,5,1,2018-07-09,17,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,5,1,2018-07-09,28,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,4,1,2018-07-09,14,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
199219,5,1,2018-07-10,14,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
170069,8,2,2018-07-10,4,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
170936,8,2,2018-07-10,7,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
199219,4,1,2018-07-10,10,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
169281,6,1,2018-07-10,1,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
200838,4,1,2018-07-10,10,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,8,2,2018-07-10,30,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,5,1,2018-07-10,4,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
176139,5,1,2018-07-10,1,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
170069,5,1,2018-07-10,5,59.9,42.34,Hypermarket,Belgická,JACOBS PORCE CAF.LATTÉ 250G
199219,6,1,2018-07-10,12,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
165811,8,2,2018-07-10,1,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
171979,4,1,2018-07-10,1,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
172551,7,2,2018-07-10,18,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,4,1,2018-07-10,16,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
200838,8,2,2018-07-10,5,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,5,1,2018-07-10,8,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
176139,4,1,2018-07-10,1,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
167108,4,1,2018-07-10,1,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
199219,8,2,2018-07-10,10,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
172551,5,1,2018-07-10,6,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,6,1,2018-07-10,2,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,4,1,2018-07-10,12,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
170936,6,1,2018-07-10,5,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
165954,5,1,2018-07-10,3,8.7,5.87,Hypermarket,Belgická,LIPÁNEK UHT MLÉKO 250ML KAK
165811,7,2,2018-07-10,4,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
169281,4,1,2018-07-10,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
170069,7,2,2018-07-10,1,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
176139,7,2,2018-07-10,4,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
172551,6,1,2018-07-10,6,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170295,6,1,2018-07-10,4,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
174022,6,1,2018-07-10,2,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
165954,4,1,2018-07-10,2,8.7,5.87,Hypermarket,Londýnská,LIPÁNEK UHT MLÉKO 250ML KAK
170936,7,2,2018-07-10,16,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
172551,4,1,2018-07-10,23,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,7,2,2018-07-10,11,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
199219,7,2,2018-07-10,11,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
174022,8,2,2018-07-10,6,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
165811,5,1,2018-07-10,3,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
167108,6,1,2018-07-10,3,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
165811,6,1,2018-07-10,5,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
200838,5,1,2018-07-10,4,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,4,1,2018-07-10,6,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
176139,8,2,2018-07-10,7,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
167108,8,2,2018-07-10,1,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
174022,6,1,2018-07-11,3,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
170069,6,1,2018-07-11,7,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
170295,6,1,2018-07-11,18,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
172671,6,1,2018-07-11,1,19.9,10.97,Hypermarket,Vídeňská,GNOCCHI 40% 500G SPINACI
199219,8,2,2018-07-11,3,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
171979,7,2,2018-07-11,1,42.6,28.11,Supermarket,Pražská,POMAZÁNKA 120G VAJÍČKOVÁ
176139,6,1,2018-07-11,2,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
170936,4,1,2018-07-11,8,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
200838,8,2,2018-07-11,8,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170295,7,2,2018-07-11,3,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
165811,8,2,2018-07-11,1,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
170295,8,2,2018-07-11,3,24.5,15.78,Supermarket,Plzeňská,BERLINKI 250G
170069,8,2,2018-07-11,4,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
176139,4,1,2018-07-11,3,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
171979,8,2,2018-07-11,2,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
200838,4,1,2018-07-11,16,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,6,1,2018-07-11,12,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
199219,5,1,2018-07-11,8,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
167108,5,1,2018-07-11,2,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
170069,7,2,2018-07-11,2,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
170069,4,1,2018-07-11,3,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
167108,6,1,2018-07-11,8,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
170936,5,1,2018-07-11,12,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
174022,7,2,2018-07-11,3,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
200838,7,2,2018-07-11,11,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,5,1,2018-07-11,14,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,5,1,2018-07-11,3,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
172551,5,1,2018-07-11,2,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,7,2,2018-07-11,4,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
199219,7,2,2018-07-11,1,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
165811,6,1,2018-07-11,41,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
172551,4,1,2018-07-11,1,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,7,2,2018-07-11,14,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
172551,8,2,2018-07-11,1,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2018-07-11,3,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
167108,4,1,2018-07-11,9,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
169281,8,2,2018-07-11,1,21.9,15.46,Supermarket,Plzeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
170936,6,1,2018-07-11,19,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
199219,6,1,2018-07-11,7,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170936,7,2,2018-07-11,2,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
